Country;Region;DataYear;ClassGrade;Gender;Ageyears;Handed;Height_cm;Footlength_cm;Armspan_cm;Languages_spoken;Travel_to_School;Travel_time_to_School;Reaction_time;Score_in_memory_game;Favourite_physical_activity;Importance_reducing_pollution;Importance_recycling_rubbish;Importance_conserving_water;Importance_saving_energy;Importance_owning_computer;Importance_Internet_access;Left_Footlength_cm;Longer_foot;Index_Fingerlength_mm;Ring_Fingerlength_mm;Longer_Finger_Lefthand;Birth_month;Favorite_Season;Allergies;Vegetarian;Favorite_Food;Beverage;Favorite_School_Subject;Sleep_Hours_Schoolnight;Sleep_Hours_Non_Schoolnight;Home_Occupants;Home_Internet_Access;Communication_With_Friends;Text_Messages_Sent_Yesterday;Text_Messages_Received_Yesterday;Hanging_Out_With_Friends_Hours;Talking_On_Phone_Hours;Doing_Homework_Hours;Doing_Things_With_Family_Hours;Outdoor_Activities_Hours;Video_Games_Hours;Social_Websites_Hours;Texting_Messaging_Hours;Computer_Use_Hours;Watching_TV_Hours;Paid_Work_Hours;Work_At_Home_Hours;Schoolwork_Pressure;Planned_Education_Level;Favorite_Music;Superpower;Preferred_Status;Role_Model_Type;Charity_Donation
USA;CA;2017;12;Female;17.0;Right-Handed;168;24;143;1;Walk;45;0.412;41;Other;1000;664.0990990990991;756.2494331065759;657.9519230769231;782.7097505668934;1256.514739229025;24;Same length;70;70;Ring finger;April;Winter;No;No;Meat;Water;History;7;10;116.64806378132118;Yes - broadband connection;Text messaging;0;0;5;1;10;5;0;0;0;1;10;0;0;1;Some;Graduate degree;Rap/Hip hop;Freeze time;Happy;Relative;Health
USA;CA;2023;12;Male;18.0;Right-Handed;172,7;25;173;1;Car;5;.676;50;Hockey (Ice);233;278.0;189.0;498.0;380.0;690.0;24;Right foot;7;8;Ring finger;February;Summer;No;No;Desserts;Water;History;7;9;4.0;Yes - broadband connection;Telephone;20;20;5;1;10;5;0;0;0;1;10;0;0;1;Some;Graduate degree;Rap/Hip hop;Freeze time;Happy;Relative;Health
USA;CA;2016;12;Female;17.0;Right-Handed;163;24;91;2;Car;15;0.302;32;Other;600;700.0;1000.0;900.0;100.0;500.0;24;Same length;70;71;Ring finger;March;Spring;Yes;No;Rice/Noodle dishes;Water;Science;8;8;5.0;Yes - broadband connection;Text messaging;0;0;6;0;1;0;0;1;0;1;0;0;0;4;Some;Graduate degree;Other;Telepathy;Happy;Relative;Wildlife, animals
USA;CA;2018;12;Male;16.0;Right-Handed;177;20;120;3;Car;25;0.337;45;Other;1000;1000.0;1001.0;1000.0;1000.0;1000.0;22;Left foot;150;135;Ring finger;August;Winter;No;No;No favorite;Milk;Mathematics and statistics;6.5;7.5;6.0;Yes - dial-up connection;Text messaging;5;10;4;1;10;0;0;0;3;3;4;0;0;0;A lot;Other;Classical;Telepathy;Rich;Friend;International aid
USA;CA;2018;12;Female;16.0;Right-Handed;165;24;150;3;Bus;30;.47;59;Basketball;500;600.0;800.0;900.0;800.0;800.0;67;Same length;888;88;Same length;September;Spring;Yes;No;Fruit;Coffee;English;9;9;6.0;Yes - broadband connection;In person;500;500;6;3;3;10;3;1;3;10;0;2;0;0;Very little;Graduate degree;Classical;Telepathy;Healthy;Musician or singer;Environment
USA;CA;2021;12;Male;16.0;Right-Handed;187;27;190;1;Car;6;0.147;45;Athletics;1000;1000.0;1000.0;950.0;1000.0;1000.0;26;Right foot;105;91;Index finger;September;Winter;Yes;No;Seafood;Tea;Social studies;9;10;4.0;Yes - broadband connection;In person;4;5;10;8;10;8;8;14;3;1;32;3;0;7;Some;Graduate degree;Rap/Hip hop;Invisibility;Rich;Friend;International aid
USA;CA;2019;11;Female;16.0;Right-Handed;160;24;150;2;Car;15;.47;41;Other;1000;664.0990990990991;756.2494331065759;657.9519230769231;782.7097505668934;1256.514739229025;24;Same length;70;70;Ring finger;April;Winter;No;No;Meat;Water;History;7;10;116.64806378132118;Yes - broadband connection;Text messaging;0;0;5;1;10;5;0;0;0;1;10;0;0;1;Some;Graduate degree;Rap/Hip hop;Freeze time;Happy;Relative;Health
USA;CA;2016;12;Female;17.0;Right-Handed;167,6;20;167,6;1;Car;30;0.341;35;Dancing;700;850.0;1000.0;791.0;450.0;300.0;21;Left foot;76.2;63.5;Index finger;September;Fall;No;No;Pizza/Pasta;Water;Science;7;8;5.0;Yes - dial-up connection;In person;25;36;15;3;5;14;20;1;3;12;12;2;0;5;A lot;Undergraduate degree;Rap/Hip hop;Telepathy;Happy;Relative;Health
USA;CA;2018;6;Male;11.0;Right-Handed;156;24;161;1;Car;20;0.39;41;Baseball/Softball;754;711.0;1000.0;765.0;572.0;701.0;23;Right foot;9;8;Ring finger;February;Winter;No;No;Seafood;Water;Science;9;8;4.0;Yes - other;Cell phone;15;40;35;1;2;9;5;10;3;1;5;4;0;2;Very little;Graduate degree;Rap/Hip hop;Fly;Happy;Relative;Health
USA;CA;2017;7;Male;13.0;Right-Handed;174;26;152,4;1;Car;20;.27;40;Soccer;636;455.0;850.0;513.0;620.0;684.0;25;Right foot;90;9;Same length;September;Summer;Yes;No;Seafood;Water;Mathematics and statistics;7;10;6.0;Yes - other;Text messaging;4;4;18;1;12;5;10;32;7;3;7;0;0;0;A lot;Graduate degree;Rap/Hip hop;Freeze time;Healthy;Sports person;Health
USA;CA;2024;12;Female;16.0;Left-Handed;150;24;150;2;Car;15;.47;41;Other;1000;664.0990990990991;756.2494331065759;657.9519230769231;782.7097505668934;1256.514739229025;24;Same length;70;70;Ring finger;April;Winter;No;No;Meat;Water;History;7;10;116.64806378132118;Yes - broadband connection;Text messaging;0;0;5;1;10;5;0;0;0;1;10;0;0;1;Some;Graduate degree;Rap/Hip hop;Freeze time;Happy;Relative;Health
USA;CA;2015;6;Female;11.0;Right-Handed;148;24;148;2;Car;3;0.462;61;Swimming;150;155.0;200.0;100.0;405.0;800.0;24;Same length;90;60;Index finger;May;Summer;No;No;Meat;Water;Art;9;10;4.0;Yes - broadband connection;Text messaging;10;11;15;3;5;10;5;1;6;9;6;5;0;0;Some;Graduate degree;Pop;Invisibility;Rich;Other;Religious
USA;CA;2016;12;Male;17.0;Right-Handed;158;23;159;1;Walk;20;.47;41;Other;1000;1000.0;1000.0;1000.0;100.0;900.0;23;Same length;70;80;Ring finger;July;Winter;No;No;No favorite;Soft drink (caffeinated);Music;4;12;12.0;Yes - other;Text messaging;100;100;7;1;25;5;6;3;30;20;30;0;0;4;Some;Graduate degree;Rhythm and blues (R&B);Freeze time;Rich;Musician or singer;Health
USA;CA;2012;12;Female;16.0;Right-Handed;160,5;24.5;16,2;3;Car;7;.372;50;Table Tennis;500;800.0;700.0;657.9519230769231;1000.0;1000.0;24.2;Right foot;8.5;9.0;Ring finger;March;Winter;Yes;No;Rice/Noodle dishes;Water;English;7;8;8.0;Yes - broadband connection;Text messaging;190;190;30;1;2135;7;7;1;7;1;7;2;18;1;A lot;Graduate degree;Rap/Hip hop;Fly;Healthy;Relative;Wildlife, animals
USA;CA;2019;12;Female;16.0;Right-Handed;154,9;15.24;152;1;Car;10;0.388;66;Swimming;1000;1000.0;1000.0;1000.0;1000.0;1000.0;15.26;Left foot;63.5;76.2;Ring finger;October;Summer;Yes;No;Pizza/Pasta;Juice;History;7;10;4.0;Yes - other;Internet chat or instant messaging;17;20;28;1;5;2;6;0;19;1;1;0;12;2;A lot;Graduate degree;Punk rock;Fly;Rich;Relative;Health
USA;CA;2020;12;Female;17.0;Right-Handed;158,5;19;150;2;Car;4;0.384;45;Walking/Hiking;1000;1000.0;1000.0;1000.0;900.0;900.0;19;Same length;8;6;Index finger;December;Summer;Yes;No;Pizza/Pasta;Coffee;Languages;8;9;5.0;Yes - broadband connection;Text messaging;25;12;3;5;4;5;2;0;3;2;6;0;0;3;Some;Graduate degree;Pop;Invisibility;Happy;Relative;Health
USA;CA;2018;7;Male;12.0;Right-Handed;147,5;22;145;1;Car;20;0.216;27;Soccer;551;411.0;747.0;409.0;316.0;779.0;24;Left foot;70;65;Index finger;March;Summer;Yes;No;Rice/Noodle dishes;Milk;Mathematics and statistics;11;11;4.0;Yes - broadband connection;In person;20;150;35;1;10;5;15;0;0;1;10;0;0;2;A lot;Graduate degree;Rap/Hip hop;Telepathy;Famous;Relative;Wildlife, animals
USA;CA;2017;11;Female;15.0;Right-Handed;150;203.2;1522;2;Rail (Train/Tram/Subway);10;0.622;45;Walking/Hiking;893;733.0;690.0;465.0;182.0;225.0;203.2;Same length;63.5;76.2;Ring finger;October;Winter;No;No;Soups;Water;Art;7;10;4.0;Yes - other;Internet chat or instant messaging;100;100;2;0;1;3;2;0;1;3;3;0;0;0;Some;Graduate degree;Other;Freeze time;Happy;Teacher;Environment
USA;CA;2014;12;Female;16.0;Right-Handed;154;22;150;2;Car;15;.47;41;Other;1000;664.0990990990991;756.2494331065759;657.9519230769231;782.7097505668934;1256.514739229025;24;Same length;70;70;Ring finger;April;Winter;No;No;Meat;Water;History;7;10;116.64806378132118;Yes - broadband connection;Text messaging;0;0;5;1;10;5;0;0;0;1;10;0;0;1;Some;Graduate degree;Rap/Hip hop;Freeze time;Happy;Relative;Health
USA;CA;2022;12;Male;17.0;Right-Handed;181;27;183;2;Car;12;219;27;Tennis;767;885.0;654.0;721.0;307.0;876.0;27;Same length;90;93;Ring finger;January;Winter;No;No;Salads;Water;Mathematics and statistics;6;10;3.0;Yes - broadband connection;Text messaging;40;500;5;1;12;1;2;2;3;2;60;0;0;3;Some;Undergraduate degree;Pop;Freeze time;Rich;Relative;Health
USA;CA;2018;11;Male;15.0;Ambidextrous;173;26;175;2;Car;10;0.285;45;Tennis;800;800.0;800.0;800.0;900.0;1000.0;27;Same length;78;75;Index finger;September;Winter;No;No;Pizza/Pasta;Water;Science;8;8;3.0;Yes - dial-up connection;Text messaging;19;37;5;0.5;20;10;5;1;5;2;7;5;0;3;Some;Graduate degree;Pop;Freeze time;Happy;Sports person;Health
USA;CA;2019;12;Female;19.0;Right-Handed;163;24;165;2;Walk;5;0.421;44;Walking/Hiking;500;664.0990990990991;756.2494331065759;657.9519230769231;782.7097505668934;1256.514739229025;24;Same length;70;70;Ring finger;April;Winter;No;No;Meat;Water;History;7;10;116.64806378132118;Yes - broadband connection;Text messaging;0;0;5;1;10;5;0;0;0;1;10;0;0;1;Some;Graduate degree;Rap/Hip hop;Freeze time;Happy;Relative;Health
USA;CA;2022;4;Male;17.0;Left-Handed;171;26;178;1;Car;5;0.354;45;Football (American);400;664.0990990990991;756.2494331065759;657.9519230769231;782.7097505668934;1256.514739229025;24;Same length;70;70;Ring finger;April;Winter;No;No;Meat;Water;History;7;10;116.64806378132118;Yes - broadband connection;Text messaging;0;0;5;1;10;5;0;0;0;1;10;0;0;1;Some;Graduate degree;Rap/Hip hop;Freeze time;Happy;Relative;Health
USA;CA;2019;11;Male;17.0;Right-Handed;183;26;178;2;Car;10;.270;37;Football (American);800;400.0;1000.0;1000.0;700.0;700.0;25;Right foot;80;90;Ring finger;October;Fall;No;No;Pizza/Pasta;Water;Computers and technology;8;8;6.0;Yes - broadband connection;Myspace, Facebook, other social networking sites, or blog;3;4;20;1;1;10;12;8;42;1;10;2;0;1;Some;Graduate degree;Pop;Telepathy;Happy;Friend;Health
USA;CA;2015;5;Male;11.0;Right-Handed;149;21;150;1;Car;20;0.461;47;Basketball;754;664.0990990990991;756.2494331065759;657.9519230769231;782.7097505668934;1256.514739229025;24;Same length;70;70;Ring finger;April;Winter;No;No;Meat;Water;History;7;10;116.64806378132118;Yes - broadband connection;Text messaging;0;0;5;1;10;5;0;0;0;1;10;0;0;1;Some;Graduate degree;Rap/Hip hop;Freeze time;Happy;Relative;Health
USA;CA;2022;12;Male;17.0;Right-Handed;182,8;27;182,8;1;Car;10;0.28;30;Soccer;1000;96.0;108.0;205.0;1000.0;1000.0;27;Right foot;9;8;Index finger;August;Summer;No;No;Pizza/Pasta;Water;History;7;6;3.0;Yes - broadband connection;Text messaging;100;200;30;2;5;5;6;1;10;10;10;3;8;2;Some;Graduate degree;Rap/Hip hop;Fly;Rich;Business person;Wildlife, animals
USA;CA;2014;12;Female;16.0;Right-Handed;149;2.3;149,8;2;Car;6;0.326;56;Dancing;1000;500.0;1000.0;1000.0;1000.0;1000.0;2.3;Same length;7;7.2;Ring finger;October;Summer;No;No;Rice/Noodle dishes;Water;Music;7;10;116.64806378132118;Yes - broadband connection;Text messaging;0;0;5;1;10;5;0;0;0;1;10;0;0;1;Some;Graduate degree;Rap/Hip hop;Freeze time;Happy;Relative;Health
USA;CA;2017;12;Female;17.0;Right-Handed;154;25;152;2;Bus;45;1.105;48;Basketball;1000;1000.0;1000.0;1000.0;1000.0;1000.0;22;Right foot;6.5;7;Ring finger;June;Fall;Yes;No;Poultry;Water;Mathematics and statistics;7;10;4.0;Yes - broadband connection;Text messaging;30;45;5;2;15;10;5;0;8;5;5;2;0;2;A lot;Graduate degree;Rap/Hip hop;Fly;Happy;Business person;Education/Youth development
