Country;Region;DataYear;ClassGrade;Gender;Ageyears;Handed;Height_cm;Footlength_cm;Armspan_cm;Languages_spoken;Travel_to_School;Travel_time_to_School;Reaction_time;Score_in_memory_game;Favourite_physical_activity;Importance_reducing_pollution;Importance_recycling_rubbish;Importance_conserving_water;Importance_saving_energy;Importance_owning_computer;Importance_Internet_access;Left_Footlength_cm;Longer_foot;Index_Fingerlength_mm;Ring_Fingerlength_mm;Longer_Finger_Lefthand;Birth_month;Favorite_Season;Allergies;Vegetarian;Favorite_Food;Beverage;Favorite_School_Subject;Sleep_Hours_Schoolnight;Sleep_Hours_Non_Schoolnight;Home_Occupants;Home_Internet_Access;Communication_With_Friends;Text_Messages_Sent_Yesterday;Text_Messages_Received_Yesterday;Hanging_Out_With_Friends_Hours;Talking_On_Phone_Hours;Doing_Homework_Hours;Doing_Things_With_Family_Hours;Outdoor_Activities_Hours;Video_Games_Hours;Social_Websites_Hours;Texting_Messaging_Hours;Computer_Use_Hours;Watching_TV_Hours;Paid_Work_Hours;Work_At_Home_Hours;Schoolwork_Pressure;Planned_Education_Level;Favorite_Music;Superpower;Preferred_Status;Role_Model_Type;Charity_Donation
USA;AL;2022;12;Female;17;Right-Handed;164,59;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
USA;AL;2022;12;Female;17;Right-Handed;164,59;9;62;1;Car;6;20;30;Tennis;;;;;;;9;Same length;12;12;Ring finger;May;Summer;No;No;Rice/Noodle dishes;Water;History;6;10;2;Yes - broadband connection;Cell phone;10;10;12;6;5;7;8;1;2;2;2;4;3;2;Some;Undergraduate degree;Pop;Invisibility;Famous;Actor;Health
USA;AL;2023;12;Male;18;Right-Handed;170;25;175;1;Car;20;0.35;32;Football (American);1000;973;706;1000;503;834;25;Same length;70;70;Same length;January;Fall;Yes;No;Poultry;Water;History;6;10;5;Yes - other;Text messaging;5;10;10;6;5;10;7;18;1;3;12;4;0;5;A lot;Graduate degree;Rap/Hip hop;Freeze time;Happy;Other;International aid
USA;AL;2018;8;Female;14;Right-Handed;156;12;162;1;Bus;30;0.741;53;Gymnastics;658;449;214;422;636;882;12;Same length;70;60;Index finger;December;Fall;No;No;;Juice;English;7;5;2;Yes - other;Telephone;0;0;100;25;6;10;;;;13;124;45;0;7;;;;;;;
USA;AL;2021;12;Female;17;Right-Handed;170;25;162;2;Car;7;.335;26;Walking/Hiking;800;500;750;250;675;800;25;Same length;74;73;Index finger;April;Fall;Yes;No;Rice/Noodle dishes;Water;Science;7;8;3;Yes - broadband connection;Text messaging;30;200;1;1;5;10;1;0;25;3;70;7;10;2;Some;Graduate degree;Rhythm and blues (R&B);Telepathy;Happy;Relative;Religious
USA;AL;2018;8;Male;13;Right-Handed;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
USA;AL;2022;12;Female;17;Right-Handed;157,5;23.9;157,5;2;Car;7;.377;36;Other;738;503;524;615;802;1000;22.9;Right foot;76.2;82.6;Ring finger;March;Summer;No;No;Poultry;Water;Science;7;8;5;Yes - other;Myspace, Facebook, other social networking sites, or blog;19;29;12;1;3;12;10;0;7;2;15;26;14;2;Some;Graduate degree;Country;Telepathy;Happy;Relative;Religious
USA;AL;2023;12;Female;17;Right-Handed;150;22;69;3;Bus;90;0.453;42;Cycling;968;529;588;920;107;294;21;Right foot;70;75;Ring finger;July;Fall;No;No;Fruit;Juice;Other;7;7;5;Yes - other;Text messaging;65;54;9;2;34;45;3;0;2;6;6;8;0;12;Some;Undergraduate degree;Pop;Freeze time;Healthy;Other;International aid
USA;AL;2023;12;Male;;Right-Handed;155,75;31 cm;182,88;1;Car;8 min;0.78;0.331;None;743;471;1000;626;460;476;31 cm;Same length;40 mm;40 mm;Same length;February;Winter;No;No;No favorite;Water;Music;6 h;9-oct;5;Yes - broadband connection;Internet chat or instant messaging;0;0;0;7;1;2;1;6;1;1;6;0;0;0;A lot;High school;Rap/Hip hop;Invisibility;Rich;Friend;Environment
USA;AL;2023;12;Male;17;Right-Handed;172,7;25.4;180;0;Car;8;0.398;48;Athletics;310;861;1000;545;294;193;170;Right foot;70mm;80mm;Ring finger;March;Summer;Yes;No;Poultry;Sports drink;Physical education;9;11;4;Yes - broadband connection;Text messaging;30;20;3;8;4;9;9;1;1;1;1;3;0;2;A lot;Graduate degree;Rap/Hip hop;Invisibility;Happy;Sports person;Education/Youth development
USA;AL;2023;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
USA;AL;2022;12;Female;18;Left-Handed;167;25;167;1;Car;15;0.686;41;Gymnastics;750;800;400;500;600;600;25;Same length;83;84;Ring finger;December;Winter;No;No;Desserts;Water;Art;3;5;4;Yes - other;Cell phone;>80;>80;28;5;8;2;4;5;19;8;4;14;35;14;A lot;Other;Heavy metal;Freeze time;Happy;Business person;Wildlife, animals
USA;AL;2022;12;Male;17;Right-Handed;190;30;192;1;Car;15;.031;38;Baseball/Softball;200;600;100;500;900;800;29;Right foot;9;10;Ring finger;May;Summer;Yes;No;Meat;Water;Mathematics and statistics;7;9;4;Yes - other;In person;15;43;5;;;;;;;;;;;;;;;;;;
USA;AL;2023;12;Male;18;Right-Handed;167,64;26.67;20;2;Car;5;3;36;Soccer;636;524;775;770;519;963;26.67;Same length;10;10;Index finger;May;Summer;No;No;Seafood;Water;Physical education;8;6;5;Yes - broadband connection;Text messaging;4;8;4;3;1;2;4;0;2;1;1;2;2 1/2;0;Some;Some college;Rap/Hip hop;Super strength;Rich;Sports person;International aid
USA;AL;2023;12;Female;18;Right-Handed;167,64;9 1/2;152,4;1;Car;8 min;0.36;43;Bowling;6;5;0;5;10;10;21.59;Right foot;76.2;76.2;Same length;January;Fall;Yes;No;Pizza/Pasta;Water;English;6;9;4;Yes - other;Text messaging;50;60;10;7;0;3;0;0;10;10;24;5;40;2;A lot;Graduate degree;Gospel;Telepathy;Rich;Doctor or nurse;Education/Youth development
USA;AL;2022;12;Female;18;Right-Handed;162,6;21;162,6;1;Car;12;.414;64;Running/Jogging;0;0;500;500;700;1000;22;Right foot;70;65;Index finger;January;Spring;Yes;No;Pizza/Pasta;Water;;8;7;4;Yes - other;Text messaging;40;55;7;6;1;3;15;0;5;1;1;2;3;1;Very little;Graduate degree;Rap/Hip hop;Fly;Rich;Friend;Health
USA;AL;2023;12;Female;17;Right-Handed;156,2;34.29;149,8;1;Car;27;1.086;37;None;1000;900;1000;1000;900;1000;22.86;Right foot;72.5;71.5;Ring finger;August;Fall;Yes;No;Pizza/Pasta;Water;English;5;9;3;Yes - other;Internet chat or instant messaging;12;46;5;7;15;9;0;7;3;16;16;7;0;7;Some;Graduate degree;Pop;Freeze time;Happy;Relative;Environment
USA;AL;2023;12;Male;18;Left-Handed;152,4;27;178;1;Car;2;0.438;60;Other;500;100;500;900;50;100;25.5;Right foot;74;76;Ring finger;November;Winter;No;No;Pizza/Pasta;Soft drink (caffeinated);Other;7;10;3;Yes - broadband connection;Myspace, Facebook, other social networking sites, or blog;2;6;10;3;0;1;10;0;8;4;2;8;30;2;Very little;Other;Country;Fly;Rich;Relative;Wildlife, animals
USA;AL;2022;12;Female;18;Right-Handed;170,69;7in;;1;Car;10min;.524;42sec;Swimming;1000;1000;1000;1000;1000;1000;7in;Same length;?;?;Same length;December;Summer;No;No;Meat;Energy drink;History;5;8;4;Yes - broadband connection;Text messaging;100;200;24;0;3;0;0;0;72;72;72;45;30;0;A lot;High school;Pop;Freeze time;Rich;Musician or singer;Environment
USA;AL;2023;12;Female;17;Right-Handed;158,5;23.5;145;1;Car;15;0.425;33;Skateboarding/Rollerblading;545;460;610;610;428;759;23.5;Same length;75;75;Same length;July;Summer;No;No;Seafood;Tea;Mathematics and statistics;8;9;3;Yes - other;Internet chat or instant messaging;20;15;24;20;0;15;0;0;20;24;0;15;30;0;Some;Graduate degree;Country;Telepathy;Happy;Relative;Wildlife, animals
USA;AL;2022;12;Female;16;Right-Handed;165;19.05;;1;Car;10;0.352;34;Dancing;354;358;631;957;658;1000;19;Right foot;76.2;60;Index finger;May;Summer;No;No;Pizza/Pasta;Sports drink;Other;5;4;2;Yes - other;Text messaging;50;60;60;10;3;5;1;6;10;24;30;5;0;0;A lot;Some college;Rap/Hip hop;Invisibility;Happy;Friend;Wildlife, animals
USA;AL;2021;12;Female;18;Right-Handed;146,31;14;17;2;Car;5;1.095;49;Soccer;0;0;0;0;0;0;17;Same length;2;2;Same length;March;Summer;No;Yes;Vegetables;Powdered drink;Art;9;7;5;Yes - broadband connection;Text messaging;16;10;2;1;4;6;4;0;1;1;1;1;4;3;A lot;Some college;Classical;Fly;Healthy;Doctor or nurse;Health
USA;AL;2022;12;Female;17;Right-Handed;167,64;55.88;416,5;1;Car;10;0.666;48;Gymnastics;300;200;300;500;800;1000;55.88;Same length;8;7;Index finger;April;Spring;Yes;No;Poultry;Soft drink (caffeinated);Art;5;10;4;Yes - other;Text messaging;18;12;28;16;0;8;8;0;17;12;20;3;10;10;A lot;Graduate degree;Country;Invisibility;Happy;Relative;Health
USA;AL;2023;12;Female;18;Right-Handed;125,27;22.2;56;1;Car;10;4.1;39;Dancing;500;300;1000;1000;1000;1000;6;;2.5;6;Index finger;September;Fall;Yes;No;Seafood;Tea;Music;8;11;4;Yes - other;Text messaging;40;30;14;1;0;0;0;0;12;2;10;5;0;2;Some;High school;Country;Telepathy;Happy;Sports person;Health
USA;AL;2010;12;Male;18;Right-Handed;189;30;185;1;Car;7;2.18;35;Football (American);100;300;200;;900;1000;29;Right foot;7.6;8;Ring finger;May;Summer;Yes;No;Seafood;Water;History;6;9;6;Yes - broadband connection;Text messaging;64;68;8;1;2;8;7;2;1;2;2;3;0;1;Some;Graduate degree;Country;Freeze time;Happy;Coach or club leader;Wildlife, animals
USA;AL;2023;12;Male;17;Right-Handed;155,45;32;70;2;Car;25;0.3;38;Other;500;1000;1000;750;125;400;30;Same length;85;75;Same length;June;Winter;Yes;No;Breads/Sandwiches;Water;Physical education;7;9;5;Yes - broadband connection;Text messaging;100;100;40;1;0;50;5;5;20;30;5;5;15;3;Very little;Graduate degree;Rap/Hip hop;Fly;Happy;Religious figure;Religious
USA;AL;2022;12;Female;17;Left-Handed;180;26.7;27,9;1;Car;20;25;42;Athletics;1000;1000;1000;1000;1000;1000;26.7;Same length;3.2;3.4;Index finger;July;Summer;No;No;Meat;Water;Science;2;2;3;Yes - broadband connection;Cell phone;25;21;8;5;2;4;7;7;5;9;3;2;1;1;A lot;High school;Rhythm and blues (R&B);Super strength;Happy;Friend;Health
USA;AL;2022;12;Male;18;Right-Handed;193;30.2;16;1;Car;5;0.39;57;Baseball/Softball;840;733;733;503;647;900;30.2;Same length;193;193;Same length;January;Spring;No;No;Pizza/Pasta;Water;History;8;9;4;Yes - broadband connection;Text messaging;21;20;20;6;0;1;0;0;1;6;6;7;20;1;Very little;Graduate degree;Country;Telepathy;Happy;Relative;Other
USA;AL;2022;12;Male;17;Right-Handed;187;31;187;1;Car;15;.334;60;Basketball;1000;1000;1000;400;385;1000;31;Same length;80;76;Index finger;December;Summer;No;No;Meat;Sports drink;Physical education;7;9;3;Yes - broadband connection;Text messaging;80;100;4;8;4;1;18;0;7;2;0;6;15;1;Very little;Some college;Rap/Hip hop;Freeze time;Rich;Friend;Health
USA;AL;2023;12;Female;17;Ambidextrous;;;;;Car;8;;;;;;;;;;;Left foot;65;70;Ring finger;June;Summer;Yes;No;Fruit;Sports drink;Other;5;9;7;Yes - broadband connection;Text messaging;9;12;0;5;4;12;2;1;12;1;4;0;0;2;A lot;Graduate degree;Country;Super strength;Healthy;Teacher;Health
USA;AL;2015;12;Male;17;Right-Handed;182,8;30.48;182,8;2;Car;5;0.389;55;Walking/Hiking;;;;;;;30.48;Same length;76.3;76.3;Same length;October;Winter;No;No;Poultry;Water;Mathematics and statistics;10;10;3;Yes - broadband connection;Text messaging;15;30;7;0;0;2;0;2;7;1;2;1;0;0;Very little;Graduate degree;Pop;Fly;Happy;Relative;Environment
USA;AL;2021;12;Female;18;Right-Handed;179,83;25 cm;175,2;1;Car;10;0.426;54;Other;64;519;455;1000;385;1000;25;Same length;11;9;Index finger;December;Fall;No;No;Meat;Water;Music;8;9;8;Yes - broadband connection;In person;4;5;10;40;14;10;1;1;1;12;19;0;40;12;A lot;High school;Country;Telepathy;Happy;Relative;Religious
USA;AL;2022;12;Male;18;Right-Handed;176;31;177;1;Car;10;.31;46;Baseball/Softball;0;0;0;0;1;1;31;Same length;8.7;8.7;Same length;October;Summer;Yes;No;Meat;Water;Physical education;6;9;4;Yes - broadband connection;Text messaging;40;50;3;;;;;;;;;;;;;;;;;;
USA;AL;2010;12;Male;18;Right-Handed;85;35.9;190;1;Car;10;.297;55;Football (American);130;107;463;;911;927;35.6;Right foot;95;100;Ring finger;October;Fall;Yes;No;Meat;Water;Music;6;11;5;Yes - broadband connection;In person;30;29;50;2;0;32;14;2;2;2;15;20;0;5;Very little;Undergraduate degree;Rock and roll;Fly;Happy;Other;Religious
USA;AL;2016;6;Female;39;Right-Handed;157,5;24;161;2;Car;30;0.533;49;Walking/Hiking;850;850;600;750;1000;1000;25;Left foot;65;70;Ring finger;April;Fall;No;No;Vegetables;Water;Mathematics and statistics;7.5;7.5;2;Yes - broadband connection;Text messaging;5;8;1;2;10;5;6;0;2;2;20;1;60;5;A lot;Graduate degree;Rhythm and blues (R&B);Super strength;Happy;Community leader or elder;Education/Youth development
USA;AL;2021;12;Female;18;Right-Handed;155;22;154;1;Car;7;0.474;34;Tennis;650;850;765;380;750;890;22;Same length;70;74;Ring finger;October;Fall;No;No;Meat;Soft drink (caffeinated);Science;8;10;4;Yes - broadband connection;Internet chat or instant messaging;30;45;20;10;4;15;15;0;10;15;20;5;0;5;Very little;Graduate degree;Country;Telepathy;Happy;Religious figure;Health
USA;AL;2023;12;Male;18;Right-Handed;164,59;9 1/2;164,59;1;Car;15;0.3;48;Football (American);813;642;144;519;786;100;9 1/4;Right foot;2 inc;3;;March;Summer;No;No;Meat;Water;History;5;12;4;Yes - broadband connection;In person;3;100;15;5;3;3;6;5;5;3;4;2;1;3;Very little;High school;Rap/Hip hop;Invisibility;Happy;Sports person;Environment
USA;AL;2023;12;Male;17;Right-Handed;188,3;26.67;188,3;1;Car;2;0.9;0.9;Football (American);1000;100;100;100;100;1000;188.3;Same length;8;8.3;Same length;June;Summer;No;No;Meat;Water;Other;2;2;4;Yes - other;In person;44;444;2;4;1;1;4;32;2;4;4;4;4;4;A lot;Graduate degree;Rap/Hip hop;Fly;Rich;Actor;Arts, culture, sports
USA;AL;2023;12;Male;17;Right-Handed;180,3;30.5;180,2;1;Bus;10;0.355;30;Baseball/Softball;1;2;3;4;6;5;30.5;Same length;76.2;76.4;Ring finger;March;Summer;No;No;Seafood;Tea;History;8;5;2-mar;Yes - other;In person;1;32;8;1;1;6;2;4;3;1;5;5;4;1;Some;High school;Country;Freeze time;Rich;Community leader or elder;Wildlife, animals
USA;AL;2022;12;Female;17;Right-Handed;155,45;6;57;1;Car;20;0.824;79;Soccer;;;;;;;6;Same length;12;13;Ring finger;March;Spring;No;No;Pizza/Pasta;Water;Social studies;7;10;5;Yes - dial-up connection;Text messaging;5;20;7;0;0;10;0;5;3;1;5;15;10;3;A lot;Undergraduate degree;Pop;Telepathy;Healthy;Politician;Environment
USA;AL;2022;12;Female;18;Right-Handed;175;25;;1;Car;20;0.377;34;Swimming;1000;200;500;600;650;700;25;Same length;180;184;Ring finger;June;Fall;No;No;Rice/Noodle dishes;Water;Art;8;10;3;Yes - broadband connection;Text messaging;12;18;10;2;6;10;1;3;20;3;4;60;10;5;Some;Undergraduate degree;Pop;Telepathy;Happy;Relative;Wildlife, animals
USA;AL;2023;12;Female;17;Right-Handed;177,8;24.63;152,4;1;Car;20;0.439;52;Baseball/Softball;503;690;545;535;358;455;25.4;Left foot;210.8;165.1;Index finger;May;Spring;Yes;No;Desserts;Coffee;Other;8;10;4;Yes - other;Myspace, Facebook, other social networking sites, or blog;6;15;20;3;5;10;20;5;9;6;10;4;5;0;Some;;Country;Telepathy;Healthy;Other;Arts, culture, sports
USA;AL;2023;12;Female;17;Right-Handed;176,79;26.67;176,78;1;Car;10;0.798;15;Swimming;50;50;50;50;100;100;25.4 ;Right foot;5;5;Same length;May;Fall;No;No;Breads/Sandwiches;Soft drink (caffeinated);English;8;10;7;Yes - other;Internet chat or instant messaging;6;5;9;0;2;9;0;0;7;1;0;0;10;0;A lot;Graduate degree;Pop;Invisibility;Happy;Other;Health
USA;AL;2022;12;Female;18;Right-Handed;62;22;63;1;Car;15;.822;48;Gymnastics;10;10;4;8;3;10;21;Right foot;45;44;Index finger;October;Spring;Yes;No;Desserts;Sports drink;Art;6;4;2;Yes - broadband connection;In person;70?;65?;5;1;2;3;0;1-feb;2;2;8;8;35;10;Some;High school;Rap/Hip hop;Telepathy;Rich;Actor;International aid
USA;AL;2023;12;Female;18;Right-Handed;144;20;140;2;Car;15;0.294;49;Soccer;700;700;700;700;500;500;20;Same length;6.5;6;Index finger;May;Summer;Yes;No;Meat;Water;English;8;6;3;Yes - other;Text messaging;30;30;10;4;2;4;3;1;10;10;10;0;13;4;Some;Graduate degree;Pop;Invisibility;Rich;Relative;Wildlife, animals
USA;AL;2018;12;Male;17;Left-Handed;176;27;180;2;Car;27;0.886;54;Swimming;0;100;500;300;700;1000;27;Same length;50;60;Index finger;July;Winter;No;No;Meat;Soft drink (caffeinated);Music;5;9;5;Yes - broadband connection;Text messaging;105;95;10;10;1;1;0;1;50;30;20;7;18;3;A lot;Undergraduate degree;Gospel;Telepathy;Happy;Business person;Religious
USA;AL;2022;12;Female;18;Left-Handed;170;24;169;1;Car;10min;1.742;38;Basketball;481;358;182;1000;1000;1000;24;Same length;10;6;Same length;September;Spring;Yes;No;Pizza/Pasta;Water;Music;6;4;5;Yes - dial-up connection;In person;20;10;5;7;4;7;7;7;1;7;7;7;1;7;A lot;Some college;Pop;Fly;Happy;Relative;Education/Youth development
USA;AL;2023;12;Male;17;Left-Handed;177,8;24cm;185,4;1;Car;12;0.416;63;Other;2;3;4;5;5;1000;25;Left foot;;;;February;Spring;Yes;No;Breads/Sandwiches;Water;Other;5;9;2;Yes - other;Myspace, Facebook, other social networking sites, or blog;2;3;7;6;2;7;3;5;4;8;5;3;0;2;Very little;Graduate degree;Country;Freeze time;Healthy;Religious figure;Health
USA;AL;2023;12;Female;17;Right-Handed;161,55;26;35;1;Car;12;0.313;50;Basketball;401;556;449;390;1000;1000;26;Same length;10.5;7;Index finger;March;Fall;No;No;Salads;Coffee;Other;5;3;5;Yes - dial-up connection;Internet chat or instant messaging;5;12;8;2;1;5;3;0;6;1;2;2;0;0;A lot;Graduate degree;Other;Invisibility;Rich;Sports person;International aid
USA;AL;2023;12;Female;17;Right-Handed;157;9;154;2;Bus;14;0.4;32;Other;800;900;900;1000;0;500;9;Same length;80;70;Index finger;June;Fall;Yes;No;Other;Juice;Mathematics and statistics;6;10;3;Yes - other;Cell phone;150+;150+;2;2;1;12;0;2;6;3;3;7;0;0;Some;Graduate degree;Other;Invisibility;Rich;Musician or singer;Wildlife, animals
USA;AL;2023;12;Male;17;Right-Handed;190,5;30;;1;Car;7;.0714;39;Basketball;866;299;594;523;789;1000;30;Same length;83.82;86.36;Ring finger;November;Summer;No;No;Pizza/Pasta;Water;Physical education;6;10;4;Yes - other;Cell phone;180;200;27;4;12;4;20;24;24;18;35;10;0;0;Some;Graduate degree;Rap/Hip hop;Fly;Rich;Sports person;Environment
USA;AL;2021;12;Female;18;Right-Handed;167;22.22;149,8;1;Car;17;.346;41;Soccer;909;251;556;690;829;866;23.49;Left foot;69.85;70.35;Ring finger;April;Summer;Yes;No;Pizza/Pasta;Water;English;6;8;4;Yes - broadband connection;Text messaging;10;13;1;0;18;5;10;8;0;1;8;7;0;2;A lot;Other;Other;Freeze time;Happy;Relative;Health
USA;AL;2023;12;Female;18;Right-Handed;170,69;7;182,88;1;Car;7 min;0.268;16;Other;257;1000;289;182;829;866;7;Same length;69;42;Same length;December;Summer;Yes;No;Poultry;Water;;8;10;3;Yes - dial-up connection;Cell phone;5;12;10;10;1;8;2;0;10;12;12;5;15;0;Some;High school;Rhythm and blues (R&B);Telepathy;Healthy;Actor;Education/Youth development
USA;AL;2023;12;Female;18;Right-Handed;155;?;;2;Car;10;0.373;41;Martial Arts;800;800;800;800;600;600;?;Same length;?;?;Ring finger;November;Fall;Yes;No;No favorite;Water;Science;10;10;6;Yes - broadband connection;Other;4;5;2;1;3;1;0;10;4;4;10;2;0;0;A lot;Undergraduate degree;Pop;Freeze time;Rich;Friend;Health
USA;AL;2023;12;Female;17;Right-Handed;165,1;17.78;67;1;Car;30;0.427;73;Football (American);492;647;749;1000;305;353;19;Same length;137;136;Same length;April;Fall;Yes;No;Breads/Sandwiches;Soft drink (caffeinated);Music;8;6;5;Yes - other;Other;100;105;7;14;4;4;2;0;10;10;5;5;6;2;Some;Graduate degree;Country;Telepathy;Happy;Relative;Arts, culture, sports
USA;AL;2023;12;Male;18;Right-Handed;182;27;180;1;Car;10;0.38;41;Walking/Hiking;999;200;100;700;300;500;27;Same length;7;7;Same length;October;Winter;No;No;Other;Milk;Other;5;9;6;Yes - broadband connection;Myspace, Facebook, other social networking sites, or blog;2;10;15;1;0;3;4;10;20;2;30;10;0;2;A lot;Some college;Rock and roll;Super strength;Rich;Other;Health
USA;AL;2016;6;Female;39;Right-Handed;157,5;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
USA;AL;2023;12;Male;18;Right-Handed;182;24.2;91;1;Car;20;0.7;30;Other;10;10;7;6;6;6;24;Right foot;99;98;Ring finger;January;Fall;No;No;Rice/Noodle dishes;Water;Science;9;10;4;Yes - broadband connection;In person;100;100;8;8;6;5;5;5;3;4;6;4;12;2;Some;Graduate degree;Reggae;Fly;Happy;Sports person;Arts, culture, sports
USA;AL;2022;12;Female;18;Right-Handed;155,45;244;25,2;1;Car;15;2.3;50;Basketball;711;749;733;775;401;824;;;7.5;6.5;Index finger;November;Summer;Yes;No;Seafood;Soft drink (caffeinated);English;7;7;2;Yes - broadband connection;;5;5;1;2;1;2;1;0;2;1;1;3;5;1;None;Graduate degree;Rhythm and blues (R&B);Telepathy;Happy;Relative;Health
USA;AL;2023;12;Female;17;Right-Handed;162,7;25;162,7;1;Car;15;0.237;50;Other;497;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
USA;AL;2022;12;Male;17;Left-Handed;182;24;176;1;Car;3;0.337;42;Baseball/Softball;134;1000;1000;353;294;1000;24;Same length;80;70;Index finger;July;Fall;No;No;Meat;Soft drink (caffeinated);History;7;6;4;Yes - broadband connection;Cell phone;1000;1000;12;5;2;2;15;16;4;4;12;3;6;1;Very little;Undergraduate degree;Pop;Freeze time;Happy;Relative;Wildlife, animals
USA;AL;2015;12;Female;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
USA;AL;2023;12;Male;17;Right-Handed;162,6;25;163;1;Car;0.423;;38;Swimming;850;400;650;800;1000;1000;25;Left foot;65;75;Ring finger;July;Fall;No;No;Meat;Milk;Science;4;8;2;Yes - other;Internet chat or instant messaging;>100;>100;10;0;0;2;0;30;0;30;40;30;0;2;A lot;Some college;Other;Freeze time;Happy;Other;Environment
USA;AL;2023;12;Female;18;Right-Handed;162,5;22;162;1;Car;5;0.352;34;Other;64;21;171;642;1000;1000;23;Left foot;8;8.5;Ring finger;February;Fall;No;No;Salads;Water;Mathematics and statistics;7;11;5;Yes - broadband connection;Text messaging;100;110;2;10;1;3;5;3;7;24;24;5;0;1;A lot;Undergraduate degree;Rhythm and blues (R&B);Telepathy;Rich;Musician or singer;Health
USA;AL;2010;12;Female;17;Right-Handed;72;25;73;1;Car;10;.453;49;Baseball/Softball;900;700;600;;100;100;23;Right foot;85;75;Ring finger;July;Fall;Yes;No;Breads/Sandwiches;Tea;Art;7;9;2;Yes - broadband connection;Cell phone;35;45;10;3;12;8;10;0;2;8;8;6;0;5;A lot;Graduate degree;Rock and roll;Fly;Happy;Teacher;Education/Youth development
USA;AL;2021;12;Male;17;Right-Handed;201;31;198;1;Car;15;0.382;31;None;1000;800;700;600;900;900;31;Same length;80;90;Ring finger;December;Winter;Yes;No;Meat;Soft drink (non-caffeinated);English;8;10;4;Yes - other;Internet chat or instant messaging;5;3;5;1;0;7;1;35;10;2;3;3;5;1;Very little;Graduate degree;Rock and roll;Fly;Healthy;Religious figure;Health
USA;AL;2021;12;Female;17;Right-Handed;175;24;147;1;Car;4;.357;26;Tennis;1000;1000;1000;1000;700;900;24;Same length;60;90;Ring finger;August;Summer;No;Yes;Fruit;Water;Science;7;9;5;Yes - broadband connection;Cell phone;30;30;10;5;10;50;30;0;8;8;20;5;15;10;A lot;Graduate degree;Country;Telepathy;Happy;Business person;Wildlife, animals
USA;AL;2023;12;Male;18;Right-Handed;185,4;29.2;184;1;Car;10;0.294;40;Football (American);465;535;1000;1000;1000;1000;29.2;Same length;90;100;Ring finger;September;Summer;No;No;Meat;Water;Physical education;10;10;5;Yes - broadband connection;Text messaging;75;100;12;24;0;1;6;18;1;24;0;3;12;0;A lot;High school;Rap/Hip hop;Invisibility;Rich;Sports person;Arts, culture, sports
USA;AL;2022;12;Female;18;Right-Handed;162,5;21.6;162,5;2;Car;15;0.423;66;Soccer;524;599;989;455;840;1000;20.5;Same length;3.67;2.69;Same length;December;Fall;No;No;Fruit;;Other;5;9;5;Yes - other;Text messaging;65;54;24;0;6;36;0;3;0;30;30;0;15;54;None;Graduate degree;Rap/Hip hop;Invisibility;Famous;Relative;Health
USA;AL;2010;12;Female;18;Right-Handed;160;19;150;1;Car;15;.594;50;Walking/Hiking;0;0;0;;0;0;19;Same length;70;65;Index finger;November;Fall;Yes;Yes;Vegetables;Soft drink (caffeinated);English;9;10;5;Yes - broadband connection;Text messaging;110;110;10;3;5;8;3;0;12;9;9;4;3;0;Very little;Graduate degree;Rock and roll;Fly;Happy;Relative;Health
USA;AL;2023;12;Male;18;Right-Handed;180;30;49;1;Car;20;0.651;43;Basketball;497;1000;1000;781;428;791;30;Same length;;82;Same length;December;Winter;Yes;No;Meat;Water;History;5;8;3;Yes - other;Cell phone;4;8;15;2;0;12;40;3;1;1;30;1;0;20;Some;High school;Rap/Hip hop;Fly;Happy;Relative;Health
USA;AL;2013;11;Female;16;Right-Handed;170;24;170;1;Car;10;0.332;20;Dancing;412;626;722;679;947;957;24;Left foot;80;90;Ring finger;March;Spring;No;No;Rice/Noodle dishes;Water;History;8;10;6;Yes - broadband connection;Text messaging;200;215;10;2;1;10;5;0;0;15;30;2;0;12;Some;Undergraduate degree;Gospel;Invisibility;Healthy;Community leader or elder;Arts, culture, sports
USA;AL;2022;12;Male;17;Right-Handed;167,6;26;173;1;Car;13;0.313;47;Basketball;500;500;700;700;1000;1000;26;;7;6.5;Ring finger;February;Fall;Yes;No;Meat;Energy drink;Music;7;9;4;Yes - broadband connection;Text messaging;70;70;2;1;0;0;0;6;9;3.5;9;1;6;0;Some;High school;Other;Super strength;Rich;Musician or singer;International aid
USA;AL;2022;12;Female;17;Right-Handed;170,1;40;150;1;Car;5;0.363;45;Swimming;900;800;900;900;400;900;40;Same length;14;13;Index finger;April;Spring;Yes;No;Fruit;Energy drink;History;7;8;6;Yes - other;Text messaging;8;13;4;1;2;2;6;0;2;1;2;3;13;2;A lot;Graduate degree;Pop;Telepathy;Happy;Actor;Religious
